# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
3 2 5 e4e4e4
4 2 5 959191
0 3 5 b0b0b0
1 3 5 b0b0b0
2 3 5 e4e4e4
3 3 5 b0b0b0
0 4 5 b0b0b0
1 4 5 959191
2 4 5 c4c4c4
0 0 6 b0b0b0
1 0 6 b0b0b0
2 0 6 b0b0b0
3 0 6 b0b0b0
4 0 6 b0b0b0
0 1 6 b0b0b0
1 1 6 b0b0b0
2 1 6 b0b0b0
3 1 6 b0b0b0
4 1 6 959191
0 2 6 b0b0b0
1 2 6 b0b0b0
2 2 6 b0b0b0
3 2 6 e4e4e4
0 3 6 b0b0b0
1 3 6 b0b0b0
2 3 6 e4e4e4
3 3 6 b0b0b0
0 4 6 b0b0b0
1 4 6 b0b0b0
0 0 7 b0b0b0
1 0 7 b0b0b0
2 0 7 b0b0b0
3 0 7 c4c4c4
0 1 7 b0b0b0
1 1 7 b0b0b0
2 1 7 b0b0b0
3 1 7 b0b0b0
0 2 7 b0b0b0
1 2 7 b0b0b0
2 2 7 b0b0b0
3 2 7 e4e4e4
0 3 7 b0b0b0
1 3 7 b0b0b0
2 3 7 e4e4e4
0 4 7 c4c4c4
0 0 8 7ef8fb
1 0 8 7ef8fb
2 0 8 5ee3e5
0 1 8 7ef8fb
1 1 8 7ef8fb
2 1 8 7ef8fb
0 2 8 7ef8fb
1 2 8 54cdd0
2 2 8 7ef8fb
3 2 8 e4e4e4
2 3 8 c9c9c9
0 0 9 7ef8fb
1 0 9 7ef8fb
2 0 9 7ef8fb
0 1 9 7ef8fb
1 1 9 7ef8fb
2 1 9 5ee3e5
0 2 9 5ee3e5
1 2 9 5ee3e5
2 2 9 7ef8fb
3 2 9 e4e4e4
2 3 9 c9c9c9
0 0 10 7ef8fb
1 0 10 7ef8fb
2 0 10 5ee3e5
0 1 10 7ef8fb
1 1 10 7ef8fb
2 1 10 88e9eb
0 2 10 54cdd0
1 2 10 7ef8fb
2 2 10 7ef8fb
3 2 10 e4e4e4
2 3 10 e4e4e4
0 0 11 7ef8fb
1 0 11 7ef8fb
2 0 11 54cdd0
0 1 11 7ef8fb
1 1 11 7ef8fb
2 1 11 7ef8fb
0 2 11 7ef8fb
1 2 11 5ee3e5
2 2 11 7ef8fb
3 2 11 c9c9c9
2 3 11 e4e4e4
0 0 12 7ef8fb
1 0 12 7ef8fb
2 0 12 7ef8fb
0 1 12 7ef8fb
1 1 12 7ef8fb
2 1 12 5ee3e5
0 2 12 5ee3e5
1 2 12 54cdd0
2 2 12 7ef8fb
3 2 12 c9c9c9
2 3 12 e4e4e4
0 0 13 7ef8fb
1 0 13 7ef8fb
2 0 13 5ee3e5
0 1 13 7ef8fb
1 1 13 7ef8fb
2 1 13 7ef8fb
0 2 13 7ef8fb
1 2 13 7ef8fb
2 2 13 7ef8fb
3 2 13 e4e4e4
2 3 13 c9c9c9
0 0 14 7ef8fb
1 0 14 7ef8fb
2 0 14 7ef8fb
3 0 14 c9c9c9
4 0 14 c9c9c9
0 1 14 7ef8fb
1 1 14 7ef8fb
2 1 14 7ef8fb
3 1 14 e4e4e4
4 1 14 e4e4e4
0 2 14 7ef8fb
1 2 14 7ef8fb
2 2 14 7ef8fb
3 2 14 e4e4e4
4 2 14 e4e4e4
0 3 14 e4e4e4
1 3 14 e4e4e4
2 3 14 e4e4e4
3 3 14 e4e4e4
0 4 14 c9c9c9
1 4 14 c9c9c9
2 4 14 e4e4e4
0 0 15 7ef8fb
1 0 15 7ef8fb
2 0 15 54cdd0
0 1 15 7ef8fb
1 1 15 7ef8fb
2 1 15 5ee3e5
0 2 15 5ee3e5
1 2 15 7ef8fb
2 2 15 7ef8fb
3 2 15 e4e4e4
2 3 15 e4e4e4
0 0 16 7ef8fb
1 0 16 7ef8fb
2 0 16 5ee3e5
0 1 16 7ef8fb
1 1 16 7ef8fb
2 1 16 5ee3e5
0 2 16 54cdd0
1 2 16 7ef8fb
2 2 16 7ef8fb
3 2 16 e4e4e4
2 3 16 c9c9c9
0 0 17 7ef8fb
1 0 17 7ef8fb
2 0 17 7ef8fb
0 1 17 7ef8fb
1 1 17 7ef8fb
2 1 17 7ef8fb
0 2 17 7ef8fb
1 2 17 54cdd0
2 2 17 7ef8fb
3 2 17 c9c9c9
2 3 17 e4e4e4
0 0 18 7ef8fb
1 0 18 7ef8fb
2 0 18 5ee3e5
0 1 18 7ef8fb
1 1 18 7ef8fb
2 1 18 88e9eb
0 2 18 88e9eb
1 2 18 5ee3e5
2 2 18 7ef8fb
3 2 18 e4e4e4
2 3 18 e4e4e4
0 0 19 7ef8fb
1 0 19 7ef8fb
2 0 19 54cdd0
0 1 19 7ef8fb
1 1 19 7ef8fb
2 1 19 7ef8fb
0 2 19 5ee3e5
1 2 19 7ef8fb
2 2 19 7ef8fb
3 2 19 c9c9c9
2 3 19 c9c9c9
0 0 20 7ef8fb
1 0 20 7ef8fb
2 0 20 5ee3e5
0 1 20 7ef8fb
1 1 20 7ef8fb
2 1 20 5ee3e5
0 2 20 7ef8fb
1 2 20 7ef8fb
2 2 20 7ef8fb
3 2 20 e4e4e4
2 3 20 e4e4e4
0 0 21 7ef8fb
1 0 21 7ef8fb
2 0 21 54cdd0
0 1 21 7ef8fb
1 1 21 7ef8fb
2 1 21 7ef8fb
0 2 21 54cdd0
1 2 21 7ef8fb
2 2 21 7ef8fb
3 2 21 c9c9c9
2 3 21 e4e4e4
0 0 22 7ef8fb
1 0 22 7ef8fb
2 0 22 88e9eb
0 1 22 7ef8fb
1 1 22 7ef8fb
2 1 22 5ee3e5
0 2 22 7ef8fb
1 2 22 5ee3e5
2 2 22 7ef8fb
3 2 22 e4e4e4
2 3 22 e4e4e4
0 0 23 7ef8fb
1 0 23 7ef8fb
2 0 23 7ef8fb
3 0 23 e4e4e4
4 0 23 e4e4e4
0 1 23 7ef8fb
1 1 23 7ef8fb
2 1 23 7ef8fb
3 1 23 e4e4e4
4 1 23 e4e4e4
0 2 23 7ef8fb
1 2 23 7ef8fb
2 2 23 7ef8fb
3 2 23 e4e4e4
4 2 23 c9c9c9
0 3 23 e4e4e4
1 3 23 e4e4e4
2 3 23 e4e4e4
3 3 23 c9c9c9
0 4 23 e4e4e4
1 4 23 e4e4e4
2 4 23 e4e4e4
0 0 24 7ef8fb
3 0 24 e4e4e4
2 1 24 54cdd0
0 2 24 7ef8fb
1 2 24 54cdd0
2 2 24 c9c9c9
0 3 24 e4e4e4
0 0 25 7ef8fb
1 0 25 7ef8fb
2 0 25 e4e4e4
1 1 25 e4e4e4
0 2 25 e4e4e4
0 0 26 7ef8fb
1 0 26 5ee3e5
2 0 26 e4e4e4
0 1 26 7ef8fb
1 1 26 e4e4e4
0 2 26 e4e4e4
0 0 27 e4e4e4
0 0 28 c9c9c9
