# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
1 6 4 b0b0b0
2 6 4 b0b0b0
0 7 4 9a9a9a
1 7 4 c3c3c3
2 7 4 b0b0b0
0 0 5 9a9a9a
1 0 5 9a9a9a
2 0 5 b0b0b0
0 1 5 b0b0b0
1 1 5 b0b0b0
2 1 5 9a9a9a
0 2 5 c3c3c3
1 2 5 009e00
2 2 5 006800
0 5 5 006800
1 5 5 009e00
2 5 5 b0b0b0
0 6 5 9a9a9a
1 6 5 b0b0b0
2 6 5 b0b0b0
0 7 5 b0b0b0
1 7 5 b0b0b0
2 7 5 c3c3c3
0 0 6 b0b0b0
1 0 6 9a9a9a
2 0 6 b0b0b0
0 1 6 006800
1 1 6 b0b0b0
2 1 6 b0b0b0
0 2 6 00bf00
1 2 6 009e00
2 2 6 9a9a9a
0 5 6 b0b0b0
1 5 6 b0b0b0
2 5 6 009e00
0 6 6 c3c3c3
1 6 6 b0b0b0
2 6 6 9a9a9a
0 7 6 9a9a9a
1 7 6 b0b0b0
2 7 6 9a9a9a
0 0 7 b0b0b0
1 0 7 b0b0b0
2 0 7 9a9a9a
0 1 7 009e00
1 1 7 b0b0b0
2 1 7 b0b0b0
0 2 7 c3c3c3
1 2 7 b0b0b0
2 2 7 c3c3c3
0 5 7 9a9a9a
1 5 7 b0b0b0
2 5 7 006800
0 6 7 c3c3c3
1 6 7 b0b0b0
2 6 7 009e00
0 7 7 b0b0b0
1 7 7 b0b0b0
2 7 7 00bf00
0 0 8 009e00
1 0 8 b0b0b0
2 0 8 9a9a9a
0 1 8 b0b0b0
1 1 8 b0b0b0
2 1 8 9a9a9a
0 2 8 9a9a9a
1 2 8 b0b0b0
2 2 8 b0b0b0
0 5 8 b0b0b0
1 5 8 b0b0b0
2 5 8 b0b0b0
0 6 8 b0b0b0
1 6 8 b0b0b0
2 6 8 9a9a9a
0 7 8 9a9a9a
1 7 8 009e00
2 7 8 006800
0 0 9 c3c3c3
1 0 9 c3c3c3
2 0 9 c3c3c3
0 1 9 c3c3c3
1 1 9 c3c3c3
2 1 9 c3c3c3
0 2 9 b0b0b0
1 2 9 9a9a9a
2 2 9 b0b0b0
0 3 9 b0b0b0
1 3 9 b0b0b0
2 3 9 9a9a9a
0 4 9 b0b0b0
1 4 9 b0b0b0
2 4 9 b0b0b0
0 5 9 b0b0b0
1 5 9 b0b0b0
2 5 9 9a9a9a
0 6 9 c3c3c3
1 6 9 c3c3c3
2 6 9 c3c3c3
0 7 9 009e00
1 7 9 009e00
2 7 9 c3c3c3
0 2 10 c3c3c3
1 2 10 b0b0b0
2 2 10 9a9a9a
0 3 10 c3c3c3
1 3 10 b0b0b0
2 3 10 b0b0b0
0 4 10 b0b0b0
1 4 10 b0b0b0
2 4 10 9a9a9a
0 5 10 b0b0b0
1 5 10 b0b0b0
2 5 10 b0b0b0
0 0 11 9a9a9a
1 0 11 b0b0b0
2 0 11 9a9a9a
3 0 11 9a9a9a
0 1 11 b0b0b0
1 1 11 b0b0b0
2 1 11 b0b0b0
3 1 11 b0b0b0
0 2 11 b0b0b0
1 2 11 b0b0b0
2 2 11 b0b0b0
3 2 11 b0b0b0
0 3 11 b0b0b0
1 3 11 b0b0b0
2 3 11 b0b0b0
3 3 11 b0b0b0
0 4 11 b0b0b0
1 4 11 b0b0b0
2 4 11 b0b0b0
3 4 11 9a9a9a
0 5 11 b0b0b0
1 5 11 b0b0b0
2 5 11 b0b0b0
3 5 11 b0b0b0
0 6 11 b0b0b0
1 6 11 b0b0b0
2 6 11 b0b0b0
3 6 11 b0b0b0
0 7 11 009e00
1 7 11 9a9a9a
2 7 11 9a9a9a
3 7 11 c3c3c3
0 8 11 009e00
1 8 11 009e00
2 8 11 b0b0b0
3 8 11 009e00
0 9 11 b0b0b0
1 9 11 9a9a9a
2 9 11 009e00
3 9 11 00bf00
0 0 12 b0b0b0
1 0 12 b0b0b0
2 0 12 b0b0b0
3 0 12 b0b0b0
0 1 12 b0b0b0
1 1 12 b0b0b0
2 1 12 b0b0b0
3 1 12 b0b0b0
0 2 12 b0b0b0
1 2 12 b0b0b0
2 2 12 b0b0b0
3 2 12 9a9a9a
0 3 12 b0b0b0
1 3 12 b0b0b0
2 3 12 b0b0b0
3 3 12 b0b0b0
0 4 12 b0b0b0
1 4 12 b0b0b0
2 4 12 b0b0b0
3 4 12 b0b0b0
0 5 12 b0b0b0
1 5 12 b0b0b0
2 5 12 b0b0b0
3 5 12 b0b0b0
0 6 12 b0b0b0
1 6 12 b0b0b0
2 6 12 b0b0b0
3 6 12 9a9a9a
0 7 12 b0b0b0
1 7 12 b0b0b0
2 7 12 b0b0b0
3 7 12 b0b0b0
0 8 12 b0b0b0
1 8 12 b0b0b0
2 8 12 b0b0b0
3 8 12 009e00
0 9 12 b0b0b0
1 9 12 9a9a9a
2 9 12 b0b0b0
3 9 12 c3c3c3
0 0 13 b0b0b0
1 0 13 b0b0b0
2 0 13 b0b0b0
3 0 13 006800
0 1 13 b0b0b0
1 1 13 b0b0b0
2 1 13 b0b0b0
3 1 13 b0b0b0
0 2 13 b0b0b0
1 2 13 b0b0b0
2 2 13 b0b0b0
3 2 13 c3c3c3
0 3 13 b0b0b0
1 3 13 b0b0b0
2 3 13 b0b0b0
3 3 13 b0b0b0
0 4 13 b0b0b0
1 4 13 b0b0b0
2 4 13 b0b0b0
3 4 13 b0b0b0
0 5 13 b0b0b0
1 5 13 b0b0b0
2 5 13 b0b0b0
3 5 13 9a9a9a
0 6 13 b0b0b0
1 6 13 b0b0b0
2 6 13 b0b0b0
3 6 13 b0b0b0
0 7 13 b0b0b0
1 7 13 b0b0b0
2 7 13 b0b0b0
3 7 13 009e00
0 8 13 b0b0b0
1 8 13 b0b0b0
2 8 13 b0b0b0
3 8 13 006800
0 9 13 b0b0b0
1 9 13 b0b0b0
2 9 13 b0b0b0
3 9 13 9a9a9a
0 11 13 9a9a9a
1 11 13 9a9a9a
2 11 13 9a9a9a
0 12 13 b0b0b0
1 12 13 b0b0b0
2 12 13 9a9a9a
0 13 13 9a9a9a
1 13 13 b0b0b0
2 13 13 b0b0b0
0 0 14 b0b0b0
1 0 14 b0b0b0
2 0 14 b0b0b0
3 0 14 009e00
0 1 14 b0b0b0
1 1 14 b0b0b0
2 1 14 b0b0b0
3 1 14 00bf00
0 2 14 b0b0b0
1 2 14 b0b0b0
2 2 14 b0b0b0
3 2 14 009e00
0 3 14 b0b0b0
1 3 14 b0b0b0
2 3 14 b0b0b0
3 3 14 b0b0b0
0 4 14 b0b0b0
1 4 14 b0b0b0
2 4 14 b0b0b0
3 4 14 9a9a9a
0 5 14 b0b0b0
1 5 14 b0b0b0
2 5 14 b0b0b0
3 5 14 b0b0b0
0 6 14 b0b0b0
1 6 14 b0b0b0
2 6 14 b0b0b0
3 6 14 b0b0b0
0 7 14 b0b0b0
1 7 14 b0b0b0
2 7 14 b0b0b0
3 7 14 009e00
0 8 14 b0b0b0
1 8 14 b0b0b0
2 8 14 b0b0b0
3 8 14 b0b0b0
0 9 14 9a9a9a
1 9 14 b0b0b0
2 9 14 b0b0b0
3 9 14 b0b0b0
0 11 14 b0b0b0
1 11 14 b0b0b0
2 11 14 b0b0b0
0 12 14 b0b0b0
1 12 14 b0b0b0
2 12 14 c3c3c3
0 13 14 b0b0b0
1 13 14 b0b0b0
2 13 14 b0b0b0
0 0 15 b0b0b0
1 0 15 b0b0b0
2 0 15 b0b0b0
3 0 15 b0b0b0
0 1 15 b0b0b0
1 1 15 b0b0b0
2 1 15 b0b0b0
3 1 15 b0b0b0
0 2 15 b0b0b0
1 2 15 b0b0b0
2 2 15 b0b0b0
3 2 15 006800
0 3 15 b0b0b0
1 3 15 b0b0b0
2 3 15 b0b0b0
3 3 15 009e00
0 4 15 b0b0b0
1 4 15 b0b0b0
2 4 15 b0b0b0
3 4 15 b0b0b0
0 5 15 b0b0b0
1 5 15 b0b0b0
2 5 15 b0b0b0
3 5 15 c3c3c3
0 6 15 b0b0b0
1 6 15 b0b0b0
2 6 15 b0b0b0
3 6 15 009e00
0 7 15 b0b0b0
1 7 15 b0b0b0
2 7 15 b0b0b0
3 7 15 006800
0 8 15 b0b0b0
1 8 15 b0b0b0
2 8 15 b0b0b0
3 8 15 9a9a9a
0 9 15 009e00
1 9 15 009e00
2 9 15 009e00
3 9 15 b0b0b0
0 11 15 b0b0b0
1 11 15 b0b0b0
2 11 15 9a9a9a
0 12 15 b0b0b0
1 12 15 b0b0b0
2 12 15 b0b0b0
0 13 15 c3c3c3
1 13 15 b0b0b0
2 13 15 9a9a9a
-1 0 11 009e00
-1 1 11 006800
-1 2 11 009e00
-1 3 11 9a9a9a
-1 4 11 b0b0b0
-1 5 11 9a9a9a
-1 6 11 c3c3c3
-1 7 11 009e00
-1 8 11 b0b0b0
-1 9 11 b0b0b0
-1 0 12 b0b0b0
-1 1 12 b0b0b0
-1 2 12 009e00
-1 3 12 006800
-1 4 12 009e00
-1 5 12 b0b0b0
-1 6 12 b0b0b0
-1 7 12 9a9a9a
-1 8 12 b0b0b0
-1 9 12 c3c3c3
-1 0 13 9a9a9a
-1 1 13 b0b0b0
-1 2 13 b0b0b0
-1 3 13 9a9a9a
-1 4 13 00bf00
-1 5 13 009e00
-1 6 13 9a9a9a
-1 7 13 c3c3c3
-1 8 13 b0b0b0
-1 9 13 b0b0b0
-1 0 14 9a9a9a
-1 1 14 c3c3c3
-1 2 14 b0b0b0
-1 3 14 b0b0b0
-1 4 14 9a9a9a
-1 5 14 009e00
-1 6 14 006800
-1 7 14 009e00
-1 8 14 b0b0b0
-1 9 14 b0b0b0
-1 0 15 9a9a9a
-1 1 15 b0b0b0
-1 2 15 c3c3c3
-1 3 15 b0b0b0
-1 4 15 9a9a9a
-1 5 15 b0b0b0
-1 6 15 b0b0b0
-1 7 15 009e00
-1 8 15 00bf00
-1 9 15 009e00
0 -2 11 00bf00
1 -2 11 b0b0b0
2 -2 11 9a9a9a
3 -2 11 b0b0b0
0 -1 11 b0b0b0
1 -1 11 b0b0b0
2 -1 11 b0b0b0
3 -1 11 b0b0b0
0 -2 12 00bf00
1 -2 12 00bf00
2 -2 12 00bf00
3 -2 12 009e00
0 -1 12 b0b0b0
1 -1 12 b0b0b0
2 -1 12 b0b0b0
3 -1 12 009e00
0 -6 13 9a9a9a
1 -6 13 b0b0b0
2 -6 13 b0b0b0
0 -5 13 c3c3c3
1 -5 13 b0b0b0
2 -5 13 c3c3c3
0 -4 13 b0b0b0
1 -4 13 b0b0b0
2 -4 13 9a9a9a
0 -2 13 b0b0b0
1 -2 13 b0b0b0
2 -2 13 9a9a9a
3 -2 13 006800
0 -1 13 b0b0b0
1 -1 13 b0b0b0
2 -1 13 b0b0b0
3 -1 13 00bf00
0 -6 14 c3c3c3
1 -6 14 b0b0b0
2 -6 14 9a9a9a
0 -5 14 9a9a9a
1 -5 14 b0b0b0
2 -5 14 c3c3c3
0 -4 14 b0b0b0
1 -4 14 b0b0b0
2 -4 14 b0b0b0
0 -2 14 b0b0b0
1 -2 14 b0b0b0
2 -2 14 c3c3c3
3 -2 14 b0b0b0
0 -1 14 b0b0b0
1 -1 14 b0b0b0
2 -1 14 b0b0b0
3 -1 14 9a9a9a
0 -6 15 b0b0b0
1 -6 15 b0b0b0
2 -6 15 9a9a9a
0 -5 15 9a9a9a
1 -5 15 b0b0b0
2 -5 15 c3c3c3
0 -4 15 c3c3c3
1 -4 15 b0b0b0
2 -4 15 b0b0b0
0 -2 15 b0b0b0
1 -2 15 c3c3c3
2 -2 15 9a9a9a
3 -2 15 b0b0b0
0 -1 15 b0b0b0
1 -1 15 b0b0b0
2 -1 15 b0b0b0
3 -1 15 b0b0b0
-1 -2 11 00bf00
-1 -1 11 009e00
-1 -2 12 b0b0b0
-1 -1 12 c3c3c3
-1 -2 13 9a9a9a
-1 -1 13 b0b0b0
-1 -2 14 b0b0b0
-1 -1 14 b0b0b0
-1 -2 15 c3c3c3
-1 -1 15 b0b0b0
-1 -2 16 b0b0b0
-1 -1 16 b0b0b0
-1 -2 17 b0b0b0
-1 -1 17 c3c3c3
-1 -2 18 006800
-1 -1 18 9a9a9a
-1 -2 19 009e00
-1 -1 19 00bf00
-1 -2 20 b0b0b0
-1 -1 20 c3c3c3
-1 -2 21 b0b0b0
-1 -1 21 9a9a9a
-1 -2 22 b0b0b0
-1 -1 22 b0b0b0
-1 -2 23 c3c3c3
-1 -1 23 9a9a9a
-1 -2 24 c3c3c3
-1 -1 24 b0b0b0
0 -6 16 9a9a9a
1 -6 16 b0b0b0
2 -6 16 b0b0b0
0 -5 16 b0b0b0
1 -5 16 b0b0b0
2 -5 16 9a9a9a
0 -4 16 c3c3c3
1 -4 16 b0b0b0
2 -4 16 b0b0b0
0 -2 16 b0b0b0
1 -2 16 9a9a9a
2 -2 16 b0b0b0
3 -2 16 b0b0b0
0 -1 16 b0b0b0
1 -1 16 b0b0b0
2 -1 16 b0b0b0
3 -1 16 c3c3c3
0 -6 17 c3c3c3
1 -6 17 b0b0b0
2 -6 17 9a9a9a
0 -5 17 b0b0b0
1 -5 17 b0b0b0
2 -5 17 9a9a9a
0 -4 17 9a9a9a
1 -4 17 b0b0b0
2 -4 17 b0b0b0
0 -2 17 9a9a9a
1 -2 17 b0b0b0
2 -2 17 9a9a9a
3 -2 17 9a9a9a
0 -1 17 b0b0b0
1 -1 17 b0b0b0
2 -1 17 b0b0b0
3 -1 17 b0b0b0
0 -6 18 b0b0b0
1 -6 18 b0b0b0
2 -6 18 b0b0b0
0 -5 18 b0b0b0
1 -5 18 b0b0b0
2 -5 18 b0b0b0
0 -4 18 b0b0b0
1 -4 18 b0b0b0
2 -4 18 c3c3c3
0 -2 18 009e00
1 -2 18 9a9a9a
2 -2 18 b0b0b0
3 -2 18 b0b0b0
0 -1 18 b0b0b0
1 -1 18 b0b0b0
2 -1 18 b0b0b0
3 -1 18 b0b0b0
0 -6 19 9a9a9a
1 -6 19 9a9a9a
2 -6 19 9a9a9a
0 -5 19 c3c3c3
1 -5 19 b0b0b0
2 -5 19 b0b0b0
0 -4 19 b0b0b0
1 -4 19 b0b0b0
2 -4 19 9a9a9a
0 -2 19 009e00
1 -2 19 009e00
2 -2 19 009e00
3 -2 19 b0b0b0
0 -1 19 b0b0b0
1 -1 19 b0b0b0
2 -1 19 b0b0b0
3 -1 19 9a9a9a
0 -6 20 b0b0b0
1 -6 20 b0b0b0
2 -6 20 c3c3c3
0 -5 20 c3c3c3
1 -5 20 b0b0b0
2 -5 20 b0b0b0
0 -4 20 9a9a9a
1 -4 20 b0b0b0
2 -4 20 b0b0b0
0 -2 20 b0b0b0
1 -2 20 b0b0b0
2 -2 20 c3c3c3
3 -2 20 006800
0 -1 20 b0b0b0
1 -1 20 b0b0b0
2 -1 20 b0b0b0
3 -1 20 b0b0b0
0 -6 21 9a9a9a
1 -6 21 b0b0b0
2 -6 21 b0b0b0
0 -5 21 b0b0b0
1 -5 21 b0b0b0
2 -5 21 b0b0b0
0 -4 21 b0b0b0
1 -4 21 b0b0b0
2 -4 21 9a9a9a
0 -3 21 b0b0b0
1 -3 21 b0b0b0
2 -3 21 b0b0b0
0 -2 21 b0b0b0
1 -2 21 b0b0b0
2 -2 21 b0b0b0
3 -2 21 009e00
0 -1 21 b0b0b0
1 -1 21 b0b0b0
2 -1 21 b0b0b0
3 -1 21 b0b0b0
0 -6 22 b0b0b0
1 -6 22 b0b0b0
2 -6 22 9a9a9a
0 -5 22 c3c3c3
1 -5 22 b0b0b0
2 -5 22 b0b0b0
0 -4 22 9a9a9a
1 -4 22 b0b0b0
2 -4 22 c3c3c3
0 -3 22 c3c3c3
1 -3 22 b0b0b0
2 -3 22 b0b0b0
0 -2 22 b0b0b0
1 -2 22 b0b0b0
2 -2 22 b0b0b0
3 -2 22 009e00
0 -1 22 b0b0b0
1 -1 22 b0b0b0
2 -1 22 b0b0b0
3 -1 22 009e00
0 -6 23 9a9a9a
1 -6 23 b0b0b0
2 -6 23 b0b0b0
0 -5 23 9a9a9a
1 -5 23 b0b0b0
2 -5 23 c3c3c3
0 -4 23 b0b0b0
1 -4 23 b0b0b0
2 -4 23 9a9a9a
0 -3 23 9a9a9a
1 -3 23 b0b0b0
2 -3 23 b0b0b0
0 -2 23 b0b0b0
1 -2 23 b0b0b0
2 -2 23 b0b0b0
3 -2 23 b0b0b0
0 -1 23 b0b0b0
1 -1 23 b0b0b0
2 -1 23 b0b0b0
3 -1 23 006800
0 -2 24 9a9a9a
1 -2 24 b0b0b0
2 -2 24 9a9a9a
3 -2 24 b0b0b0
0 -1 24 b0b0b0
1 -1 24 b0b0b0
2 -1 24 b0b0b0
3 -1 24 009e00
-1 0 16 b0b0b0
-1 1 16 b0b0b0
-1 2 16 b0b0b0
-1 3 16 c3c3c3
-1 4 16 b0b0b0
-1 5 16 b0b0b0
-1 6 16 b0b0b0
-1 7 16 b0b0b0
-1 8 16 b0b0b0
-1 9 16 b0b0b0
-1 0 17 b0b0b0
-1 1 17 9a9a9a
-1 2 17 b0b0b0
-1 3 17 b0b0b0
-1 4 17 b0b0b0
-1 5 17 c3c3c3
-1 6 17 9a9a9a
-1 7 17 b0b0b0
-1 8 17 c3c3c3
-1 9 17 9a9a9a
-1 0 18 c3c3c3
-1 1 18 b0b0b0
-1 2 18 9a9a9a
-1 3 18 b0b0b0
-1 4 18 b0b0b0
-1 5 18 9a9a9a
-1 6 18 b0b0b0
-1 7 18 9a9a9a
-1 8 18 b0b0b0
-1 9 18 b0b0b0
-1 0 19 009e00
-1 1 19 b0b0b0
-1 2 19 b0b0b0
-1 3 19 c3c3c3
-1 4 19 b0b0b0
-1 5 19 b0b0b0
-1 6 19 b0b0b0
-1 7 19 b0b0b0
-1 8 19 b0b0b0
-1 9 19 c3c3c3
-1 0 20 009e00
-1 1 20 006800
-1 2 20 b0b0b0
-1 3 20 9a9a9a
-1 4 20 b0b0b0
-1 5 20 9a9a9a
-1 6 20 9a9a9a
-1 7 20 b0b0b0
-1 8 20 9a9a9a
-1 9 20 9a9a9a
-1 0 21 9a9a9a
-1 1 21 00bf00
-1 2 21 009e00
-1 3 21 c3c3c3
-1 4 21 b0b0b0
-1 5 21 b0b0b0
-1 6 21 b0b0b0
-1 7 21 b0b0b0
-1 8 21 c3c3c3
-1 9 21 b0b0b0
-1 0 22 c3c3c3
-1 1 22 b0b0b0
-1 2 22 00bf00
-1 3 22 b0b0b0
-1 4 22 b0b0b0
-1 5 22 9a9a9a
-1 6 22 9a9a9a
-1 7 22 c3c3c3
-1 8 22 b0b0b0
-1 9 22 b0b0b0
-1 0 23 b0b0b0
-1 1 23 006800
-1 2 23 009e00
-1 3 23 9a9a9a
-1 4 23 b0b0b0
-1 5 23 9a9a9a
-1 6 23 b0b0b0
-1 7 23 b0b0b0
-1 8 23 9a9a9a
-1 9 23 009e00
-1 0 24 006800
-1 1 24 009e00
-1 2 24 c3c3c3
-1 3 24 b0b0b0
-1 4 24 9a9a9a
-1 5 24 009e00
-1 6 24 009e00
-1 7 24 006800
-1 8 24 009e00
-1 9 24 006800
0 0 16 b0b0b0
1 0 16 b0b0b0
2 0 16 b0b0b0
3 0 16 9a9a9a
0 1 16 b0b0b0
1 1 16 b0b0b0
2 1 16 b0b0b0
3 1 16 b0b0b0
0 2 16 b0b0b0
1 2 16 b0b0b0
2 2 16 b0b0b0
3 2 16 b0b0b0
0 3 16 b0b0b0
1 3 16 b0b0b0
2 3 16 b0b0b0
3 3 16 009e00
0 4 16 b0b0b0
1 4 16 b0b0b0
2 4 16 b0b0b0
3 4 16 00bf00
0 5 16 b0b0b0
1 5 16 b0b0b0
2 5 16 b0b0b0
3 5 16 b0b0b0
0 6 16 b0b0b0
1 6 16 b0b0b0
2 6 16 b0b0b0
3 6 16 006800
0 7 16 b0b0b0
1 7 16 b0b0b0
2 7 16 b0b0b0
3 7 16 b0b0b0
0 8 16 b0b0b0
1 8 16 b0b0b0
2 8 16 b0b0b0
3 8 16 b0b0b0
0 9 16 b0b0b0
1 9 16 b0b0b0
2 9 16 9a9a9a
3 9 16 9a9a9a
0 11 16 9a9a9a
1 11 16 b0b0b0
2 11 16 b0b0b0
0 12 16 b0b0b0
1 12 16 b0b0b0
2 12 16 9a9a9a
0 13 16 b0b0b0
1 13 16 b0b0b0
2 13 16 b0b0b0
0 0 17 b0b0b0
1 0 17 b0b0b0
2 0 17 b0b0b0
3 0 17 b0b0b0
0 1 17 b0b0b0
1 1 17 b0b0b0
2 1 17 b0b0b0
3 1 17 9a9a9a
0 2 17 b0b0b0
1 2 17 b0b0b0
2 2 17 b0b0b0
3 2 17 b0b0b0
0 3 17 b0b0b0
1 3 17 b0b0b0
2 3 17 b0b0b0
3 3 17 9a9a9a
0 4 17 b0b0b0
1 4 17 b0b0b0
2 4 17 b0b0b0
3 4 17 009e00
0 5 17 b0b0b0
1 5 17 b0b0b0
2 5 17 b0b0b0
3 5 17 006800
0 6 17 b0b0b0
1 6 17 b0b0b0
2 6 17 b0b0b0
3 6 17 009e00
0 7 17 b0b0b0
1 7 17 b0b0b0
2 7 17 b0b0b0
3 7 17 9a9a9a
0 8 17 b0b0b0
1 8 17 b0b0b0
2 8 17 b0b0b0
3 8 17 c3c3c3
0 9 17 9a9a9a
1 9 17 b0b0b0
2 9 17 b0b0b0
3 9 17 b0b0b0
0 11 17 b0b0b0
1 11 17 b0b0b0
2 11 17 b0b0b0
0 12 17 b0b0b0
1 12 17 b0b0b0
2 12 17 c3c3c3
0 13 17 c3c3c3
1 13 17 b0b0b0
2 13 17 c3c3c3
0 0 18 b0b0b0
1 0 18 b0b0b0
2 0 18 b0b0b0
3 0 18 b0b0b0
0 1 18 b0b0b0
1 1 18 b0b0b0
2 1 18 b0b0b0
3 1 18 9a9a9a
0 2 18 b0b0b0
1 2 18 b0b0b0
2 2 18 b0b0b0
3 2 18 b0b0b0
0 3 18 b0b0b0
1 3 18 b0b0b0
2 3 18 b0b0b0
3 3 18 c3c3c3
0 4 18 b0b0b0
1 4 18 b0b0b0
2 4 18 b0b0b0
3 4 18 b0b0b0
0 5 18 b0b0b0
1 5 18 b0b0b0
2 5 18 b0b0b0
3 5 18 b0b0b0
0 6 18 b0b0b0
1 6 18 b0b0b0
2 6 18 b0b0b0
3 6 18 006800
0 7 18 b0b0b0
1 7 18 b0b0b0
2 7 18 b0b0b0
3 7 18 009e00
0 8 18 b0b0b0
1 8 18 b0b0b0
2 8 18 b0b0b0
3 8 18 b0b0b0
0 9 18 b0b0b0
1 9 18 b0b0b0
2 9 18 9a9a9a
3 9 18 b0b0b0
0 11 18 b0b0b0
1 11 18 b0b0b0
2 11 18 9a9a9a
0 12 18 b0b0b0
1 12 18 b0b0b0
2 12 18 b0b0b0
0 13 18 b0b0b0
1 13 18 b0b0b0
2 13 18 b0b0b0
0 0 19 b0b0b0
1 0 19 b0b0b0
2 0 19 b0b0b0
3 0 19 c3c3c3
0 1 19 b0b0b0
1 1 19 b0b0b0
2 1 19 b0b0b0
3 1 19 b0b0b0
0 2 19 b0b0b0
1 2 19 b0b0b0
2 2 19 b0b0b0
3 2 19 9a9a9a
0 3 19 b0b0b0
1 3 19 b0b0b0
2 3 19 b0b0b0
3 3 19 b0b0b0
0 4 19 b0b0b0
1 4 19 b0b0b0
2 4 19 b0b0b0
3 4 19 b0b0b0
0 5 19 b0b0b0
1 5 19 b0b0b0
2 5 19 b0b0b0
3 5 19 b0b0b0
0 6 19 b0b0b0
1 6 19 b0b0b0
2 6 19 b0b0b0
3 6 19 b0b0b0
0 7 19 b0b0b0
1 7 19 b0b0b0
2 7 19 b0b0b0
3 7 19 00bf00
0 8 19 b0b0b0
1 8 19 b0b0b0
2 8 19 b0b0b0
3 8 19 009e00
0 9 19 b0b0b0
1 9 19 b0b0b0
2 9 19 b0b0b0
3 9 19 b0b0b0
0 11 19 9a9a9a
1 11 19 b0b0b0
2 11 19 c3c3c3
0 12 19 b0b0b0
1 12 19 b0b0b0
2 12 19 b0b0b0
0 13 19 c3c3c3
1 13 19 b0b0b0
2 13 19 9a9a9a
0 0 20 b0b0b0
1 0 20 b0b0b0
2 0 20 b0b0b0
3 0 20 b0b0b0
0 1 20 b0b0b0
1 1 20 b0b0b0
2 1 20 b0b0b0
3 1 20 9a9a9a
0 2 20 b0b0b0
1 2 20 b0b0b0
2 2 20 b0b0b0
3 2 20 b0b0b0
0 3 20 b0b0b0
1 3 20 b0b0b0
2 3 20 b0b0b0
3 3 20 b0b0b0
0 4 20 b0b0b0
1 4 20 b0b0b0
2 4 20 b0b0b0
3 4 20 9a9a9a
0 5 20 b0b0b0
1 5 20 b0b0b0
2 5 20 b0b0b0
3 5 20 c3c3c3
0 6 20 b0b0b0
1 6 20 b0b0b0
2 6 20 b0b0b0
3 6 20 9a9a9a
0 7 20 b0b0b0
1 7 20 b0b0b0
2 7 20 b0b0b0
3 7 20 b0b0b0
0 8 20 b0b0b0
1 8 20 b0b0b0
2 8 20 b0b0b0
3 8 20 006800
0 9 20 b0b0b0
1 9 20 b0b0b0
2 9 20 b0b0b0
3 9 20 009e00
0 11 20 9a9a9a
1 11 20 b0b0b0
2 11 20 b0b0b0
0 12 20 9a9a9a
1 12 20 b0b0b0
2 12 20 c3c3c3
0 13 20 b0b0b0
1 13 20 b0b0b0
2 13 20 b0b0b0
0 0 21 b0b0b0
1 0 21 b0b0b0
2 0 21 b0b0b0
3 0 21 c3c3c3
0 1 21 b0b0b0
1 1 21 b0b0b0
2 1 21 b0b0b0
3 1 21 b0b0b0
0 2 21 b0b0b0
