# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
6 1 2 a8a8a8
7 1 2 8f8b8b
1 2 2 8f8b8b
2 2 2 a8a8a8
3 2 2 a8a8a8
4 2 2 a8a8a8
5 2 2 a8a8a8
6 2 2 a8a8a8
7 2 2 a8a8a8
1 3 2 a8a8a8
2 3 2 a8a8a8
3 3 2 a8a8a8
4 3 2 a8a8a8
5 3 2 a8a8a8
7 3 2 a8a8a8
8 3 2 a8a8a8
0 4 2 a8a8a8
1 4 2 a8a8a8
2 4 2 a8a8a8
3 4 2 a8a8a8
4 4 2 a8a8a8
5 4 2 a8a8a8
6 4 2 a8a8a8
7 4 2 a8a8a8
8 4 2 8f8b8b
1 5 2 a8a8a8
2 5 2 a8a8a8
3 5 2 a8a8a8
4 5 2 a8a8a8
5 5 2 a8a8a8
6 5 2 a8a8a8
7 5 2 a8a8a8
8 5 2 a8a8a8
1 6 2 b6b3b3
2 6 2 a8a8a8
3 6 2 a8a8a8
4 6 2 a8a8a8
5 6 2 a8a8a8
6 6 2 a8a8a8
7 6 2 b6b3b3
2 7 2 8f8b8b
3 7 2 a8a8a8
4 7 2 a8a8a8
5 7 2 a8a8a8
6 7 2 a8a8a8
4 8 2 a8a8a8
3 0 3 a8a8a8
4 0 3 a8a8a8
5 0 3 8f8b8b
6 0 3 b6b3b3
2 1 3 a8a8a8
3 1 3 a8a8a8
4 1 3 a8a8a8
5 1 3 a8a8a8
6 1 3 a8a8a8
1 2 3 a8a8a8
2 2 3 a8a8a8
3 2 3 a8a8a8
4 2 3 a8a8a8
5 2 3 a8a8a8
6 2 3 a8a8a8
7 2 3 8f8b8b
0 3 3 a8a8a8
1 3 3 a8a8a8
2 3 3 a8a8a8
3 3 3 a8a8a8
4 3 3 a8a8a8
5 3 3 a8a8a8
6 3 3 a8a8a8
7 3 3 a8a8a8
8 3 3 b6b3b3
0 4 3 8f8b8b
1 4 3 a8a8a8
2 4 3 a8a8a8
3 4 3 a8a8a8
4 4 3 a8a8a8
5 4 3 a8a8a8
6 4 3 a8a8a8
7 4 3 a8a8a8
8 4 3 a8a8a8
1 5 3 a8a8a8
2 5 3 a8a8a8
3 5 3 a8a8a8
4 5 3 a8a8a8
5 5 3 a8a8a8
6 5 3 a8a8a8
7 5 3 8f8b8b
1 6 3 a8a8a8
2 6 3 a8a8a8
3 6 3 a8a8a8
4 6 3 a8a8a8
5 6 3 a8a8a8
6 6 3 a8a8a8
2 7 3 8f8b8b
3 7 3 a8a8a8
4 7 3 8f8b8b
5 7 3 a8a8a8
6 7 3 8f8b8b
4 0 4 a8a8a8
5 0 4 b6b3b3
2 1 4 b6b3b3
3 1 4 8f8b8b
4 1 4 a8a8a8
5 1 4 a8a8a8
6 1 4 b6b3b3
1 2 4 8f8b8b
2 2 4 a8a8a8
3 2 4 a8a8a8
4 2 4 a8a8a8
5 2 4 a8a8a8
6 2 4 a8a8a8
7 2 4 726e6e
1 3 4 a8a8a8
2 3 4 a8a8a8
3 3 4 a8a8a8
4 3 4 a8a8a8
5 3 4 a8a8a8
6 3 4 a8a8a8
7 3 4 a8a8a8
1 4 4 a8a8a8
2 4 4 a8a8a8
3 4 4 a8a8a8
4 4 4 a8a8a8
5 4 4 a8a8a8
6 4 4 a8a8a8
7 4 4 a8a8a8
8 4 4 a8a8a8
1 5 4 726e6e
2 5 4 a8a8a8
3 5 4 a8a8a8
4 5 4 a8a8a8
5 5 4 a8a8a8
6 5 4 a8a8a8
7 5 4 a8a8a8
2 6 4 a8a8a8
3 6 4 a8a8a8
4 6 4 a8a8a8
5 6 4 a8a8a8
6 6 4 a8a8a8
5 7 4 726e6e
6 7 4 a8a8a8
4 0 5 8f8b8b
5 0 5 8f8b8b
2 1 5 a8a8a8
3 1 5 a8a8a8
4 1 5 a8a8a8
5 1 5 a8a8a8
6 1 5 a8a8a8
2 2 5 8f8b8b
3 2 5 a8a8a8
4 2 5 a8a8a8
5 2 5 a8a8a8
6 2 5 a8a8a8
2 3 5 a8a8a8
3 3 5 a8a8a8
4 3 5 a8a8a8
5 3 5 a8a8a8
6 3 5 a8a8a8
7 3 5 a8a8a8
2 4 5 a8a8a8
3 4 5 a8a8a8
4 4 5 a8a8a8
5 4 5 a8a8a8
6 4 5 a8a8a8
7 4 5 a8a8a8
2 5 5 8f8b8b
3 5 5 a8a8a8
4 5 5 a8a8a8
5 5 5 a8a8a8
6 5 5 8f8b8b
4 6 5 b6b3b3
5 6 5 8f8b8b
6 6 5 b6b3b3
4 0 6 a8a8a8
5 0 6 8f8b8b
2 1 6 8f8b8b
3 1 6 b6b3b3
4 1 6 a8a8a8
5 1 6 a8a8a8
2 2 6 a8a8a8
3 2 6 a8a8a8
4 2 6 a8a8a8
5 2 6 a8a8a8
6 2 6 a8a8a8
2 3 6 b6b3b3
3 3 6 a8a8a8
4 3 6 a8a8a8
5 3 6 a8a8a8
6 3 6 8f8b8b
2 4 6 a8a8a8
3 4 6 a8a8a8
4 4 6 a8a8a8
5 4 6 a8a8a8
6 4 6 a8a8a8
2 5 6 a8a8a8
3 5 6 a8a8a8
4 5 6 a8a8a8
5 5 6 a8a8a8
6 5 6 726e6e
4 6 6 a8a8a8
5 6 6 a8a8a8
6 6 6 a8a8a8
3 1 7 a8a8a8
4 1 7 a8a8a8
5 1 7 a8a8a8
2 2 7 a8a8a8
3 2 7 a8a8a8
4 2 7 a8a8a8
5 2 7 a8a8a8
6 2 7 a8a8a8
2 3 7 8f8b8b
3 3 7 a8a8a8
4 3 7 a8a8a8
5 3 7 a8a8a8
6 3 7 8f8b8b
2 4 7 a8a8a8
3 4 7 a8a8a8
4 4 7 a8a8a8
5 4 7 a8a8a8
6 4 7 b6b3b3
3 5 7 a8a8a8
4 5 7 8f8b8b
5 5 7 a8a8a8
6 5 7 8f8b8b
3 1 8 8f8b8b
4 1 8 726e6e
5 1 8 8f8b8b
2 2 8 a8a8a8
3 2 8 a8a8a8
4 2 8 a8a8a8
5 2 8 a8a8a8
6 2 8 8f8b8b
2 3 8 726e6e
3 3 8 a8a8a8
4 3 8 a8a8a8
5 3 8 a8a8a8
6 3 8 a8a8a8
2 4 8 b6b3b3
3 4 8 a8a8a8
4 4 8 a8a8a8
5 4 8 a8a8a8
6 4 8 a8a8a8
3 5 8 8f8b8b
4 5 8 a8a8a8
5 5 8 a8a8a8
3 1 9 a8a8a8
4 1 9 b6b3b3
3 2 9 b6b3b3
4 2 9 a8a8a8
5 2 9 a8a8a8
6 2 9 a8a8a8
3 3 9 a8a8a8
4 3 9 a8a8a8
5 3 9 a8a8a8
6 3 9 8f8b8b
2 4 9 8f8b8b
3 4 9 a8a8a8
4 4 9 a8a8a8
5 4 9 8f8b8b
4 5 9 a8a8a8
3 2 10 8f8b8b
4 2 10 8f8b8b
5 2 10 a8a8a8
6 2 10 726e6e
3 3 10 a8a8a8
4 3 10 a8a8a8
5 3 10 b6b3b3
3 4 10 726e6e
4 4 10 a8a8a8
5 4 10 a8a8a8
4 5 10 8f8b8b
3 2 11 726e6e
4 2 11 8f8b8b
5 2 11 a8a8a8
3 3 11 b6b3b3
4 3 11 a8a8a8
5 3 11 a8a8a8
3 4 11 a8a8a8
4 4 11 a8a8a8
5 4 11 a8a8a8
4 2 12 a8a8a8
3 3 12 a8a8a8
4 3 12 a8a8a8
5 3 12 a8a8a8
3 4 12 726e6e
4 4 12 a8a8a8
5 4 12 8f8b8b
4 2 13 8f8b8b
3 3 13 a8a8a8
4 3 13 a8a8a8
5 3 13 a8a8a8
4 4 13 a8a8a8
4 3 14 726e6e
-1 1 0 a8a8a8
-1 2 0 b6b3b3
-1 3 0 a8a8a8
-1 4 0 a8a8a8
-1 5 0 8f8b8b
-1 6 0 a8a8a8
-1 1 1 a8a8a8
-1 2 1 726e6e
-1 3 1 8f8b8b
-1 4 1 a8a8a8
3 -2 0 8f8b8b
4 -2 0 a8a8a8
1 -1 0 a8a8a8
2 -1 0 a8a8a8
3 -1 0 a8a8a8
4 -1 0 a8a8a8
5 -1 0 a8a8a8
6 -1 0 a8a8a8
2 -1 1 a8a8a8
3 -1 1 b6b3b3
4 -1 1 a8a8a8
5 -1 1 a8a8a8
6 -1 1 8f8b8b
3 -1 2 a8a8a8
4 -1 2 8f8b8b
4 -1 3 726e6e
