# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
6 5 15 e4e4e4
5 6 15 c9c9c9
6 6 15 7ef8fb
7 6 15 7ef8fb
6 7 15 7ef8fb
7 7 15 7ef8fb
6 5 16 e4e4e4
5 6 16 e4e4e4
6 6 16 7ef8fb
7 6 16 7ef8fb
6 7 16 5ee3e5
7 7 16 7ef8fb
6 5 17 e4e4e4
5 6 17 e4e4e4
6 6 17 7ef8fb
7 6 17 5ee3e5
6 7 17 7ef8fb
7 7 17 7ef8fb
6 5 18 c9c9c9
5 6 18 e4e4e4
6 6 18 7ef8fb
7 6 18 88e9eb
6 7 18 54cdd0
7 7 18 7ef8fb
6 5 19 e4e4e4
5 6 19 e4e4e4
6 6 19 7ef8fb
7 6 19 5ee3e5
6 7 19 7ef8fb
7 7 19 7ef8fb
6 5 20 e4e4e4
5 6 20 c9c9c9
6 6 20 7ef8fb
7 6 20 5ee3e5
6 7 20 5ee3e5
7 7 20 7ef8fb
6 5 21 e4e4e4
5 6 21 e4e4e4
6 6 21 7ef8fb
7 6 21 54cdd0
6 7 21 7ef8fb
7 7 21 7ef8fb
6 5 22 c9c9c9
5 6 22 e4e4e4
6 6 22 7ef8fb
7 6 22 7ef8fb
6 7 22 54cdd0
7 7 22 7ef8fb
6 4 23 e4e4e4
7 4 23 e4e4e4
5 5 23 e4e4e4
6 5 23 c9c9c9
7 5 23 e4e4e4
4 6 23 e4e4e4
5 6 23 e4e4e4
6 6 23 7ef8fb
7 6 23 7ef8fb
4 7 23 e4e4e4
5 7 23 e4e4e4
6 7 23 7ef8fb
7 7 23 7ef8fb
6 6 24 c9c9c9
7 6 24 7ef8fb
6 7 24 7ef8fb
7 7 24 7ef8fb
7 7 25 e4e4e4
7 7 26 c9c9c9
