# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
7 4 6 959191
6 0 7 88e9eb
7 0 7 b0b0b0
6 1 7 54cdd0
7 1 7 b0b0b0
5 2 7 e4e4e4
6 2 7 7ef8fb
7 2 7 b0b0b0
6 3 7 e4e4e4
7 3 7 b0b0b0
7 4 7 b0b0b0
6 0 8 54cdd0
7 0 8 7ef8fb
6 1 8 7ef8fb
7 1 8 7ef8fb
5 2 8 c9c9c9
6 2 8 7ef8fb
7 2 8 5ee3e5
6 3 8 e4e4e4
6 0 9 5ee3e5
7 0 9 7ef8fb
6 1 9 88e9eb
7 1 9 7ef8fb
5 2 9 e4e4e4
6 2 9 7ef8fb
7 2 9 7ef8fb
6 3 9 e4e4e4
6 0 10 54cdd0
7 0 10 7ef8fb
6 1 10 54cdd0
7 1 10 7ef8fb
5 2 10 c9c9c9
6 2 10 7ef8fb
7 2 10 88e9eb
6 3 10 e4e4e4
6 0 11 5ee3e5
7 0 11 7ef8fb
6 1 11 7ef8fb
7 1 11 7ef8fb
5 2 11 e4e4e4
6 2 11 7ef8fb
7 2 11 5ee3e5
6 3 11 c9c9c9
6 0 12 7ef8fb
7 0 12 7ef8fb
6 1 12 5ee3e5
7 1 12 7ef8fb
5 2 12 e4e4e4
6 2 12 7ef8fb
7 2 12 7ef8fb
6 3 12 e4e4e4
6 0 13 54cdd0
7 0 13 7ef8fb
6 1 13 7ef8fb
7 1 13 7ef8fb
5 2 13 c9c9c9
6 2 13 7ef8fb
7 2 13 5ee3e5
6 3 13 e4e4e4
4 0 14 e4e4e4
5 0 14 c9c9c9
6 0 14 7ef8fb
7 0 14 7ef8fb
4 1 14 c9c9c9
5 1 14 e4e4e4
6 1 14 7ef8fb
7 1 14 7ef8fb
4 2 14 e4e4e4
5 2 14 e4e4e4
6 2 14 7ef8fb
7 2 14 7ef8fb
5 3 14 e4e4e4
6 3 14 e4e4e4
7 3 14 c9c9c9
6 4 14 e4e4e4
7 4 14 e4e4e4
6 0 15 5ee3e5
7 0 15 7ef8fb
6 1 15 7ef8fb
7 1 15 7ef8fb
5 2 15 e4e4e4
6 2 15 7ef8fb
7 2 15 7ef8fb
6 3 15 e4e4e4
6 0 16 7ef8fb
7 0 16 7ef8fb
6 1 16 54cdd0
7 1 16 7ef8fb
5 2 16 e4e4e4
6 2 16 7ef8fb
7 2 16 54cdd0
6 3 16 e4e4e4
6 0 17 5ee3e5
7 0 17 7ef8fb
6 1 17 54cdd0
7 1 17 7ef8fb
5 2 17 e4e4e4
6 2 17 7ef8fb
7 2 17 7ef8fb
6 3 17 c9c9c9
6 0 18 7ef8fb
7 0 18 7ef8fb
6 1 18 88e9eb
7 1 18 7ef8fb
5 2 18 c9c9c9
6 2 18 7ef8fb
7 2 18 5ee3e5
6 3 18 e4e4e4
6 0 19 54cdd0
7 0 19 7ef8fb
6 1 19 5ee3e5
7 1 19 7ef8fb
5 2 19 e4e4e4
6 2 19 7ef8fb
7 2 19 54cdd0
6 3 19 e4e4e4
6 0 20 7ef8fb
7 0 20 7ef8fb
6 1 20 7ef8fb
7 1 20 7ef8fb
5 2 20 e4e4e4
6 2 20 7ef8fb
7 2 20 5ee3e5
6 3 20 c9c9c9
6 0 21 5ee3e5
7 0 21 7ef8fb
6 1 21 7ef8fb
7 1 21 7ef8fb
5 2 21 e4e4e4
6 2 21 7ef8fb
7 2 21 7ef8fb
6 3 21 c9c9c9
6 0 22 88e9eb
7 0 22 7ef8fb
6 1 22 5ee3e5
7 1 22 7ef8fb
5 2 22 c9c9c9
6 2 22 7ef8fb
7 2 22 7ef8fb
6 3 22 e4e4e4
4 0 23 e4e4e4
5 0 23 e4e4e4
6 0 23 7ef8fb
7 0 23 7ef8fb
4 1 23 c9c9c9
5 1 23 e4e4e4
6 1 23 7ef8fb
7 1 23 7ef8fb
4 2 23 e4e4e4
5 2 23 e4e4e4
6 2 23 7ef8fb
7 2 23 7ef8fb
5 3 23 c9c9c9
6 3 23 e4e4e4
7 3 23 e4e4e4
6 4 23 e4e4e4
7 4 23 c9c9c9
5 0 24 e4e4e4
7 0 24 7ef8fb
6 1 24 5ee3e5
6 2 24 e4e4e4
7 2 24 7ef8fb
6 0 25 e4e4e4
7 0 25 7ef8fb
7 1 25 e4e4e4
6 0 26 e4e4e4
7 0 26 5ee3e5
7 1 26 c9c9c9
